x0	Cl	x1	Cd	
45.08693 	 0.50340 	45.08693 	 0.23740 	 
45.24348 	 0.50025 	45.24348 	 0.23592 	 
45.40003 	 0.49731 	45.40003 	 0.23435 	 
45.55659 	 0.49295 	45.55659 	 0.23187 	 
45.71314 	 0.49105 	45.71314 	 0.23009 	 
45.86969 	 0.48919 	45.86969 	 0.22824 	 
46.02624 	 0.48708 	46.02624 	 0.22645 	 
46.18279 	 0.48343 	46.18279 	 0.22404 	 
46.33934 	 0.48006 	46.33934 	 0.22151 	 
46.49590 	 0.47998 	46.49590 	 0.22121 	 
46.65245 	 0.48190 	46.65245 	 0.22178 	 
46.80900 	 0.48419 	46.80900 	 0.22235 	 
46.96555 	 0.48661 	46.96555 	 0.22292 	 
47.12210 	 0.48585 	47.12210 	 0.22209 	 
47.27866 	 0.49038 	47.27866 	 0.22234 	 
47.43521 	 0.49369 	47.43521 	 0.22211 	 
47.59176 	 0.49740 	47.59176 	 0.22251 	 
47.74831 	 0.49845 	47.74831 	 0.22282 	 
47.90486 	 0.50057 	47.90486 	 0.22377 	 
48.06141 	 0.50632 	48.06141 	 0.22566 	 
48.21797 	 0.51174 	48.21797 	 0.22772 	 
48.37452 	 0.51816 	48.37452 	 0.23071 	 
48.53107 	 0.52191 	48.53107 	 0.23295 	 
48.68762 	 0.52816 	48.68762 	 0.23538 	 
48.84417 	 0.53230 	48.84417 	 0.23681 	 
49.00073 	 0.53780 	49.00073 	 0.23853 	 
49.15728 	 0.54125 	49.15728 	 0.23955 	 
49.31383 	 0.54018 	49.31383 	 0.23890 	 
49.47038 	 0.53814 	49.47038 	 0.23846 	 
49.62693 	 0.53520 	49.62693 	 0.23700 	 
49.78348 	 0.53555 	49.78348 	 0.23722 	 
49.94004 	 0.53334 	49.94004 	 0.23674 	 
50.09659 	 0.53234 	50.09659 	 0.23613 	 
50.25314 	 0.52780 	50.25314 	 0.23443 	 
50.40969 	 0.52746 	50.40969 	 0.23405 	 
50.56624 	 0.52636 	50.56624 	 0.23415 	 
50.72280 	 0.52937 	50.72280 	 0.23575 	 
50.87935 	 0.52890 	50.87935 	 0.23559 	 
51.03590 	 0.52760 	51.03590 	 0.23461 	 
51.19245 	 0.52728 	51.19245 	 0.23384 	 
51.34900 	 0.52761 	51.34900 	 0.23387 	 
51.50556 	 0.52853 	51.50556 	 0.23449 	 
51.66211 	 0.53003 	51.66211 	 0.23513 	 
51.81866 	 0.53097 	51.81866 	 0.23545 	 
51.97521 	 0.53462 	51.97521 	 0.23655 	 
52.13176 	 0.53601 	52.13176 	 0.23665 	 
52.28831 	 0.53798 	52.28831 	 0.23628 	 
52.44487 	 0.54102 	52.44487 	 0.23607 	 
52.60142 	 0.54174 	52.60142 	 0.23493 	 
52.75797 	 0.54367 	52.75797 	 0.23450 	 
52.91452 	 0.54927 	52.91452 	 0.23658 	 
53.07107 	 0.55289 	53.07107 	 0.23813 	 
53.22763 	 0.55316 	53.22763 	 0.23745 	 
53.38418 	 0.55566 	53.38418 	 0.23863 	 
53.54073 	 0.56180 	53.54073 	 0.24255 	 
53.69728 	 0.56458 	53.69728 	 0.24532 	 
53.85383 	 0.56524 	53.85383 	 0.24484 	 
54.01038 	 0.56517 	54.01038 	 0.24324 	 
54.16694 	 0.56565 	54.16694 	 0.24353 	 
54.32349 	 0.56584 	54.32349 	 0.24407 	 
54.48004 	 0.56899 	54.48004 	 0.24557 	 
54.63659 	 0.56822 	54.63659 	 0.24443 	 
54.79314 	 0.56873 	54.79314 	 0.24459 	 
54.94970 	 0.56635 	54.94970 	 0.24422 	 
55.10625 	 0.56460 	55.10625 	 0.24356 	 
55.26280 	 0.56108 	55.26280 	 0.24183 	 
55.41935 	 0.55860 	55.41935 	 0.24157 	 
55.57590 	 0.56100 	55.57590 	 0.24289 	 
55.73245 	 0.56091 	55.73245 	 0.24334 	 
55.88901 	 0.56121 	55.88901 	 0.24376 	 
56.04556 	 0.56034 	56.04556 	 0.24397 	 
56.20211 	 0.56277 	56.20211 	 0.24494 	 
56.35866 	 0.56355 	56.35866 	 0.24514 	 
56.51521 	 0.56334 	56.51521 	 0.24385 	 
56.67177 	 0.56109 	56.67177 	 0.24151 	 
56.82832 	 0.55941 	56.82832 	 0.24011 	 
56.98487 	 0.55962 	56.98487 	 0.24028 	 
57.14142 	 0.56224 	57.14142 	 0.24122 	 
57.29797 	 0.56024 	57.29797 	 0.24015 	 
57.45453 	 0.55644 	57.45453 	 0.23750 	 
57.61108 	 0.55393 	57.61108 	 0.23459 	 
57.76763 	 0.55254 	57.76763 	 0.23162 	 
57.92418 	 0.54841 	57.92418 	 0.22926 	 
58.08073 	 0.54277 	58.08073 	 0.22581 	 
58.23728 	 0.54133 	58.23728 	 0.22411 	 
58.39384 	 0.54436 	58.39384 	 0.22537 	 
58.55039 	 0.54640 	58.55039 	 0.22705 	 
58.70694 	 0.54838 	58.70694 	 0.22787 	 
58.86349 	 0.54829 	58.86349 	 0.22763 	 
59.02004 	 0.55366 	59.02004 	 0.22860 	 
59.17660 	 0.55473 	59.17660 	 0.22958 	 
59.33315 	 0.55729 	59.33315 	 0.23082 	 
59.48970 	 0.55986 	59.48970 	 0.23239 	 
59.64625 	 0.56226 	59.64625 	 0.23405 	 
59.80280 	 0.56752 	59.80280 	 0.23689 	 
59.95935 	 0.57181 	59.95935 	 0.23956 	 
60.11591 	 0.57232 	60.11591 	 0.24014 	 
60.27246 	 0.57504 	60.27246 	 0.24265 	 
60.42901 	 0.57912 	60.42901 	 0.24624 	 
60.58556 	 0.58224 	60.58556 	 0.24862 	 
60.74211 	 0.58102 	60.74211 	 0.24913 	 
60.89867 	 0.57970 	60.89867 	 0.25041 	 
61.05522 	 0.57934 	61.05522 	 0.25090 	 
61.21177 	 0.58003 	61.21177 	 0.25188 	 
61.36832 	 0.58304 	61.36832 	 0.25409 	 
61.52487 	 0.58320 	61.52487 	 0.25463 	 
61.68142 	 0.58271 	61.68142 	 0.25436 	 
61.83798 	 0.58116 	61.83798 	 0.25394 	 
61.99453 	 0.58282 	61.99453 	 0.25384 	 
62.15108 	 0.58368 	62.15108 	 0.25382 	 
62.30763 	 0.58156 	62.30763 	 0.25209 	 
62.46418 	 0.58208 	62.46418 	 0.25282 	 
62.62074 	 0.58229 	62.62074 	 0.25414 	 
62.77729 	 0.58012 	62.77729 	 0.25433 	 
62.93384 	 0.57784 	62.93384 	 0.25484 	 
63.09039 	 0.57867 	63.09039 	 0.25483 	 
63.24694 	 0.57623 	63.24694 	 0.25428 	 
63.40350 	 0.57263 	63.40350 	 0.25271 	 
63.56005 	 0.57047 	63.56005 	 0.25269 	 
63.71660 	 0.56802 	63.71660 	 0.25180 	 
63.87315 	 0.56258 	63.87315 	 0.24947 	 
64.02970 	 0.55985 	64.02970 	 0.24710 	 
64.18625 	 0.55693 	64.18625 	 0.24548 	 
64.34281 	 0.55171 	64.34281 	 0.24369 	 
64.49936 	 0.54721 	64.49936 	 0.24143 	 
64.65591 	 0.54449 	64.65591 	 0.24081 	 
64.81246 	 0.54051 	64.81246 	 0.23956 	 
64.96901 	 0.53756 	64.96901 	 0.23895 	 
65.12557 	 0.53449 	65.12557 	 0.23774 	 
65.28212 	 0.53469 	65.28212 	 0.23865 	 
65.43867 	 0.53332 	65.43867 	 0.23813 	 
65.59522 	 0.53338 	65.59522 	 0.23801 	 
65.75177 	 0.53234 	65.75177 	 0.23797 	 
65.90832 	 0.53003 	65.90832 	 0.23731 	 
66.06488 	 0.53000 	66.06488 	 0.23687 	 
66.22143 	 0.53069 	66.22143 	 0.23609 	 
66.37798 	 0.52939 	66.37798 	 0.23390 	 
66.53453 	 0.52988 	66.53453 	 0.23397 	 
66.69108 	 0.52989 	66.69108 	 0.23444 	 
66.84764 	 0.53034 	66.84764 	 0.23528 	 
67.00419 	 0.53201 	67.00419 	 0.23529 	 
67.16074 	 0.53424 	67.16074 	 0.23417 	 
67.31729 	 0.53412 	67.31729 	 0.23268 	 
67.47384 	 0.53469 	67.47384 	 0.23203 	 
67.63039 	 0.53756 	67.63039 	 0.23224 	 
67.78695 	 0.54038 	67.78695 	 0.23197 	 
67.94350 	 0.53898 	67.94350 	 0.23048 	 
68.10005 	 0.54173 	68.10005 	 0.23110 	 
68.25660 	 0.54322 	68.25660 	 0.23254 	 
68.41315 	 0.54659 	68.41315 	 0.23469 	 
68.56971 	 0.54797 	68.56971 	 0.23601 	 
68.72626 	 0.54995 	68.72626 	 0.23743 	 
68.88281 	 0.55010 	68.88281 	 0.23762 	 
69.03936 	 0.55004 	69.03936 	 0.23731 	 
69.19591 	 0.55192 	69.19591 	 0.23840 	 
69.35246 	 0.55633 	69.35246 	 0.24062 	 
69.50902 	 0.55583 	69.50902 	 0.24187 	 
69.66557 	 0.55837 	69.66557 	 0.24414 	 
69.82212 	 0.55943 	69.82212 	 0.24609 	 
69.97867 	 0.55832 	69.97867 	 0.24728 	 
70.13522 	 0.55875 	70.13522 	 0.24937 	 
70.29178 	 0.56117 	70.29178 	 0.25185 	 
70.44833 	 0.56245 	70.44833 	 0.25312 	 
70.60488 	 0.56249 	70.60488 	 0.25394 	 
70.76143 	 0.55991 	70.76143 	 0.25403 	 
70.91798 	 0.56228 	70.91798 	 0.25613 	 
71.07454 	 0.56487 	71.07454 	 0.25817 	 
71.23109 	 0.56653 	71.23109 	 0.25900 	 
71.38764 	 0.56920 	71.38764 	 0.26006 	 
71.54419 	 0.57420 	71.54419 	 0.26226 	 
71.70074 	 0.57770 	71.70074 	 0.26452 	 
71.85729 	 0.57929 	71.85729 	 0.26587 	 
72.01385 	 0.57964 	72.01385 	 0.26576 	 
72.17040 	 0.58128 	72.17040 	 0.26551 	 
72.32695 	 0.58427 	72.32695 	 0.26621 	 
72.48350 	 0.58728 	72.48350 	 0.26738 	 
72.64005 	 0.59058 	72.64005 	 0.26893 	 
72.79661 	 0.59156 	72.79661 	 0.26886 	 
72.95316 	 0.59064 	72.95316 	 0.26736 	 
73.10971 	 0.58815 	73.10971 	 0.26501 	 
73.26626 	 0.58686 	73.26626 	 0.26362 	 
73.42281 	 0.58484 	73.42281 	 0.26256 	 
73.57936 	 0.58363 	73.57936 	 0.26276 	 
73.73592 	 0.58071 	73.73592 	 0.26326 	 
73.89247 	 0.57967 	73.89247 	 0.26337 	 
74.04902 	 0.58016 	74.04902 	 0.26476 	 
74.20557 	 0.58035 	74.20557 	 0.26544 	 
74.36212 	 0.58040 	74.36212 	 0.26667 	 
74.51868 	 0.58129 	74.51868 	 0.26760 	 
74.67523 	 0.57962 	74.67523 	 0.26740 	 
74.83178 	 0.57892 	74.83178 	 0.26727 	 
74.98833 	 0.57594 	74.98833 	 0.26680 	 
75.14488 	 0.57654 	75.14488 	 0.26741 	 
75.30143 	 0.57742 	75.30143 	 0.26873 	 
75.45799 	 0.58044 	75.45799 	 0.27084 	 
75.61454 	 0.58510 	75.61454 	 0.27347 	 
75.77109 	 0.59164 	75.77109 	 0.27658 	 
75.92764 	 0.59463 	75.92764 	 0.27896 	 
76.08419 	 0.60075 	76.08419 	 0.28141 	 
76.24075 	 0.60677 	76.24075 	 0.28377 	 
76.39730 	 0.61143 	76.39730 	 0.28494 	 
76.55385 	 0.61499 	76.55385 	 0.28529 	 
76.71040 	 0.61988 	76.71040 	 0.28652 	 
76.86695 	 0.62578 	76.86695 	 0.28820 	 
77.02351 	 0.63304 	77.02351 	 0.29081 	 
77.18006 	 0.64176 	77.18006 	 0.29441 	 
77.33661 	 0.64985 	77.33661 	 0.29667 	 
77.49316 	 0.65408 	77.49316 	 0.29731 	 
77.64971 	 0.65824 	77.64971 	 0.29700 	 
77.80626 	 0.66041 	77.80626 	 0.29586 	 
