x0	Cl	x1	Cd	
17.84665 	 0.79336 	17.84665 	 0.46059 	 
18.00320 	 0.77933 	18.00320 	 0.45839 	 
18.15975 	 0.76321 	18.15975 	 0.45344 	 
18.31630 	 0.75001 	18.31630 	 0.44973 	 
18.47285 	 0.73349 	18.47285 	 0.44303 	 
18.62940 	 0.71552 	18.62940 	 0.43523 	 
18.78595 	 0.70245 	18.78595 	 0.42825 	 
18.94250 	 0.69638 	18.94250 	 0.42355 	 
19.09905 	 0.69473 	19.09905 	 0.41873 	 
19.25559 	 0.68913 	19.25559 	 0.41194 	 
19.41214 	 0.67338 	19.41214 	 0.39827 	 
19.56869 	 0.64763 	19.56869 	 0.37876 	 
19.72524 	 0.64169 	19.72524 	 0.36932 	 
19.88179 	 0.64592 	19.88179 	 0.36548 	 
20.03834 	 0.65943 	20.03834 	 0.36520 	 
20.19489 	 0.67587 	20.19489 	 0.36702 	 
20.35144 	 0.67126 	20.35144 	 0.35497 	 
20.50799 	 0.67205 	20.50799 	 0.34428 	 
20.66454 	 0.67348 	20.66454 	 0.33344 	 
20.82109 	 0.68053 	20.82109 	 0.32370 	 
20.97764 	 0.71216 	20.97764 	 0.32765 	 
21.13419 	 0.75874 	21.13419 	 0.34150 	 
21.29074 	 0.80591 	21.29074 	 0.35675 	 
21.44729 	 0.84263 	21.44729 	 0.36818 	 
21.60384 	 0.86243 	21.60384 	 0.37133 	 
21.76039 	 0.88576 	21.76039 	 0.37525 	 
21.91694 	 0.91327 	21.91694 	 0.38328 	 
22.07349 	 0.93725 	22.07349 	 0.39193 	 
22.23004 	 0.95164 	22.23004 	 0.39827 	 
22.38659 	 0.96054 	22.38659 	 0.40444 	 
22.54314 	 0.97215 	22.54314 	 0.41320 	 
22.69968 	 0.98071 	22.69968 	 0.42164 	 
22.85623 	 0.98539 	22.85623 	 0.42815 	 
23.01278 	 0.98172 	23.01278 	 0.43226 	 
23.16933 	 0.96970 	23.16933 	 0.43373 	 
23.32588 	 0.95365 	23.32588 	 0.43308 	 
23.48243 	 0.93188 	23.48243 	 0.42959 	 
23.63898 	 0.90658 	23.63898 	 0.42636 	 
23.79553 	 0.87880 	23.79553 	 0.42263 	 
23.95208 	 0.85156 	23.95208 	 0.42038 	 
24.10863 	 0.82437 	24.10863 	 0.41889 	 
24.26518 	 0.79933 	24.26518 	 0.41694 	 
24.42173 	 0.77529 	24.42173 	 0.41503 	 
24.57828 	 0.76001 	24.57828 	 0.41445 	 
24.73483 	 0.74854 	24.73483 	 0.41420 	 
24.89138 	 0.73072 	24.89138 	 0.40873 	 
25.04793 	 0.71202 	25.04793 	 0.40081 	 
25.20448 	 0.70014 	25.20448 	 0.39439 	 
25.36103 	 0.68938 	25.36103 	 0.38744 	 
25.51758 	 0.69205 	25.51758 	 0.38599 	 
25.67413 	 0.69907 	25.67413 	 0.38707 	 
25.83068 	 0.70043 	25.83068 	 0.38507 	 
25.98723 	 0.69877 	25.98723 	 0.38058 	 
26.14377 	 0.70516 	26.14377 	 0.37961 	 
26.30032 	 0.70867 	26.30032 	 0.37847 	 
26.45687 	 0.70883 	26.45687 	 0.37466 	 
26.61342 	 0.70651 	26.61342 	 0.36949 	 
26.76997 	 0.70632 	26.76997 	 0.36484 	 
26.92652 	 0.72089 	26.92652 	 0.36714 	 
27.08307 	 0.74145 	27.08307 	 0.37210 	 
27.23962 	 0.76276 	27.23962 	 0.37608 	 
27.39617 	 0.77969 	27.39617 	 0.37920 	 
27.55272 	 0.80328 	27.55272 	 0.38641 	 
27.70927 	 0.83518 	27.70927 	 0.39956 	 
27.86582 	 0.87086 	27.86582 	 0.41683 	 
28.02237 	 0.89905 	28.02237 	 0.43172 	 
28.17892 	 0.91829 	28.17892 	 0.44382 	 
28.33547 	 0.93170 	28.33547 	 0.45398 	 
28.49202 	 0.93958 	28.49202 	 0.46093 	 
28.64857 	 0.93974 	28.64857 	 0.46710 	 
28.80512 	 0.93801 	28.80512 	 0.47468 	 
28.96167 	 0.92508 	28.96167 	 0.47870 	 
29.11822 	 0.90053 	29.11822 	 0.48017 	 
29.27477 	 0.87549 	29.27477 	 0.48260 	 
29.43132 	 0.86112 	29.43132 	 0.48900 	 
29.58786 	 0.84915 	29.58786 	 0.49509 	 
29.74441 	 0.84048 	29.74441 	 0.50052 	 
29.90096 	 0.83061 	29.90096 	 0.50344 	 
30.05751 	 0.81846 	30.05751 	 0.50324 	 
30.21406 	 0.79964 	30.21406 	 0.49706 	 
30.37061 	 0.79513 	30.37061 	 0.49789 	 
30.52716 	 0.77214 	30.52716 	 0.48674 	 
30.68371 	 0.75403 	30.68371 	 0.47792 	 
30.84026 	 0.74886 	30.84026 	 0.47693 	 
30.99681 	 0.73786 	30.99681 	 0.47038 	 
31.15336 	 0.73171 	31.15336 	 0.46685 	 
31.30991 	 0.71254 	31.30991 	 0.45526 	 
31.46646 	 0.69166 	31.46646 	 0.44111 	 
31.62301 	 0.67536 	31.62301 	 0.42764 	 
31.77956 	 0.66245 	31.77956 	 0.41646 	 
31.93611 	 0.65033 	31.93611 	 0.40461 	 
32.09266 	 0.64517 	32.09266 	 0.39668 	 
32.24921 	 0.64277 	32.24921 	 0.38764 	 
32.40576 	 0.63859 	32.40576 	 0.37670 	 
32.56231 	 0.63074 	32.56231 	 0.36204 	 
32.71886 	 0.64740 	32.71886 	 0.35968 	 
32.87541 	 0.67179 	32.87541 	 0.36232 	 
33.03196 	 0.69278 	33.03196 	 0.36331 	 
33.18850 	 0.70887 	33.18850 	 0.36121 	 
33.34505 	 0.70661 	33.34505 	 0.34876 	 
33.50160 	 0.71321 	33.50160 	 0.34170 	 
33.65815 	 0.72317 	33.65815 	 0.33756 	 
33.81470 	 0.70721 	33.81470 	 0.32038 	 
33.97125 	 0.69757 	33.97125 	 0.30815 	 
34.12780 	 0.70734 	34.12780 	 0.30735 	 
34.28435 	 0.73301 	34.28435 	 0.31685 	 
34.44090 	 0.77194 	34.44090 	 0.33389 	 
34.59745 	 0.81741 	34.59745 	 0.35361 	 
34.75400 	 0.86176 	34.75400 	 0.37140 	 
34.91055 	 0.90142 	34.91055 	 0.38638 	 
35.06710 	 0.93083 	35.06710 	 0.39658 	 
35.22365 	 0.95024 	35.22365 	 0.40321 	 
35.38020 	 0.96133 	35.38020 	 0.40796 	 
35.53675 	 0.96886 	35.53675 	 0.41354 	 
35.69330 	 0.96651 	35.69330 	 0.41784 	 
35.84985 	 0.95912 	35.84985 	 0.42097 	 
36.00640 	 0.94797 	36.00640 	 0.42551 	 
36.16295 	 0.93040 	36.16295 	 0.42767 	 
36.31950 	 0.90792 	36.31950 	 0.42695 	 
36.47605 	 0.87752 	36.47605 	 0.42168 	 
36.63259 	 0.84902 	36.63259 	 0.41574 	 
36.78914 	 0.82274 	36.78914 	 0.41037 	 
36.94569 	 0.79492 	36.94569 	 0.40356 	 
37.10224 	 0.77110 	37.10224 	 0.39683 	 
37.25879 	 0.76325 	37.25879 	 0.39629 	 
37.41534 	 0.75834 	37.41534 	 0.39485 	 
37.57189 	 0.76297 	37.57189 	 0.39812 	 
37.72844 	 0.76289 	37.72844 	 0.39891 	 
37.88499 	 0.76710 	37.88499 	 0.39917 	 
38.04154 	 0.78015 	38.04154 	 0.40242 	 
38.19809 	 0.79012 	38.19809 	 0.40349 	 
38.35464 	 0.80035 	38.35464 	 0.40366 	 
38.51119 	 0.80622 	38.51119 	 0.40291 	 
38.66774 	 0.81199 	38.66774 	 0.40237 	 
38.82429 	 0.81830 	38.82429 	 0.40118 	 
38.98084 	 0.82868 	38.98084 	 0.40113 	 
39.13739 	 0.84565 	39.13739 	 0.40514 	 
39.29394 	 0.86120 	39.29394 	 0.40942 	 
39.45049 	 0.88581 	39.45049 	 0.41888 	 
39.60704 	 0.90754 	39.60704 	 0.42800 	 
39.76359 	 0.92796 	39.76359 	 0.43620 	 
39.92014 	 0.95306 	39.92014 	 0.44691 	 
40.07668 	 0.97494 	40.07668 	 0.45805 	 
40.23323 	 0.98417 	40.23323 	 0.46398 	 
40.38978 	 0.98139 	40.38978 	 0.46564 	 
40.54633 	 0.96633 	40.54633 	 0.46464 	 
40.70288 	 0.94207 	40.70288 	 0.46006 	 
40.85943 	 0.91001 	40.85943 	 0.45352 	 
41.01598 	 0.87861 	41.01598 	 0.44914 	 
41.17253 	 0.85203 	41.17253 	 0.44842 	 
41.32908 	 0.83460 	41.32908 	 0.45150 	 
41.48563 	 0.81961 	41.48563 	 0.45438 	 
41.64218 	 0.81194 	41.64218 	 0.46062 	 
41.79873 	 0.80238 	41.79873 	 0.46346 	 
41.95528 	 0.78891 	41.95528 	 0.46269 	 
42.11183 	 0.78530 	42.11183 	 0.46571 	 
42.26838 	 0.78844 	42.26838 	 0.47136 	 
42.42493 	 0.79934 	42.42493 	 0.47972 	 
42.58148 	 0.80082 	42.58148 	 0.48282 	 
42.73803 	 0.78554 	42.73803 	 0.47533 	 
42.89458 	 0.76196 	42.89458 	 0.46281 	 
43.05113 	 0.74976 	43.05113 	 0.45531 	 
43.20768 	 0.74028 	43.20768 	 0.44774 	 
43.36423 	 0.73889 	43.36423 	 0.44207 	 
43.52077 	 0.73796 	43.52077 	 0.43703 	 
43.67732 	 0.71417 	43.67732 	 0.41691 	 
43.83387 	 0.70091 	43.83387 	 0.39975 	 
43.99042 	 0.70508 	43.99042 	 0.39178 	 
44.14697 	 0.69458 	44.14697 	 0.37597 	 
44.30352 	 0.68802 	44.30352 	 0.36086 	 
44.46007 	 0.69857 	44.46007 	 0.35531 	 
44.61662 	 0.70786 	44.61662 	 0.34929 	 
44.77317 	 0.72374 	44.77317 	 0.34686 	 
44.92972 	 0.73774 	44.92972 	 0.34357 	 
45.08627 	 0.75896 	45.08627 	 0.34589 	 
45.24282 	 0.78279 	45.24282 	 0.35152 	 
45.39937 	 0.80919 	45.39937 	 0.36006 	 
45.55592 	 0.82424 	45.55592 	 0.36138 	 
45.71247 	 0.85070 	45.71247 	 0.36808 	 
45.86902 	 0.87748 	45.86902 	 0.37718 	 
46.02557 	 0.89732 	46.02557 	 0.38342 	 
46.18212 	 0.91508 	46.18212 	 0.39011 	 
46.33867 	 0.93327 	46.33867 	 0.39819 	 
46.49522 	 0.95148 	46.49522 	 0.40790 	 
46.65177 	 0.96996 	46.65177 	 0.41948 	 
46.80832 	 0.98217 	46.80832 	 0.42981 	 
46.96486 	 0.99043 	46.96486 	 0.43950 	 
47.12141 	 0.99227 	47.12141 	 0.44710 	 
47.27796 	 0.97704 	47.27796 	 0.44849 	 
47.43451 	 0.95683 	47.43451 	 0.44987 	 
47.59106 	 0.92980 	47.59106 	 0.45027 	 
47.74761 	 0.89790 	47.74761 	 0.44793 	 
47.90416 	 0.87483 	47.90416 	 0.45029 	 
48.06071 	 0.85022 	48.06071 	 0.45024 	 
48.21726 	 0.82494 	48.21726 	 0.44798 	 
48.37381 	 0.81322 	48.37381 	 0.45079 	 
48.53036 	 0.80478 	48.53036 	 0.45250 	 
48.68691 	 0.78372 	48.68691 	 0.44404 	 
48.84346 	 0.76044 	48.84346 	 0.43274 	 
49.00001 	 0.74425 	49.00001 	 0.42394 	 
49.15656 	 0.73741 	49.15656 	 0.41978 	 
49.31311 	 0.73102 	49.31311 	 0.41556 	 
49.46966 	 0.72469 	49.46966 	 0.40940 	 
49.62621 	 0.71194 	49.62621 	 0.39806 	 
49.78276 	 0.69970 	49.78276 	 0.38744 	 
49.93931 	 0.70047 	49.93931 	 0.38264 	 
50.09586 	 0.72234 	50.09586 	 0.38786 	 
50.25241 	 0.73846 	50.25241 	 0.39035 	 
50.40896 	 0.72408 	50.40896 	 0.37960 	 
50.56550 	 0.71355 	50.56550 	 0.36960 	 
50.72205 	 0.69507 	50.72205 	 0.35629 	 
50.87860 	 0.67519 	50.87860 	 0.34164 	 
51.03515 	 0.66678 	51.03515 	 0.33253 	 
51.19170 	 0.67936 	51.19170 	 0.33511 	 
51.34825 	 0.70570 	51.34825 	 0.34542 	 
51.50480 	 0.73842 	51.50480 	 0.35889 	 
51.66135 	 0.77665 	51.66135 	 0.37567 	 
51.81790 	 0.80869 	51.81790 	 0.38739 	 
51.97445 	 0.83789 	51.97445 	 0.39877 	 
52.13100 	 0.85586 	52.13100 	 0.40564 	 
52.28755 	 0.86041 	52.28755 	 0.40657 	 
52.44410 	 0.86700 	52.44410 	 0.41103 	 
52.60065 	 0.86217 	52.60065 	 0.41323 	 
52.75720 	 0.85553 	52.75720 	 0.41697 	 
52.91375 	 0.84582 	52.91375 	 0.42056 	 
53.07030 	 0.82706 	53.07030 	 0.42046 	 
53.22685 	 0.79986 	53.22685 	 0.41548 	 
53.38340 	 0.77101 	53.38340 	 0.41125 	 
53.53995 	 0.74421 	53.53995 	 0.40792 	 
53.69650 	 0.71668 	53.69650 	 0.40401 	 
53.85305 	 0.68430 	53.85305 	 0.39717 	 
54.00959 	 0.65445 	54.00959 	 0.39039 	 
54.16614 	 0.62774 	54.16614 	 0.38406 	 
54.32269 	 0.60656 	54.32269 	 0.37772 	 
54.47924 	 0.60663 	54.47924 	 0.38294 	 
54.63579 	 0.59959 	54.63579 	 0.38222 	 
54.79234 	 0.59574 	54.79234 	 0.38254 	 
54.94889 	 0.59574 	54.94889 	 0.38258 	 
55.10544 	 0.59725 	55.10544 	 0.38195 	 
55.26199 	 0.59025 	55.26199 	 0.37552 	 
55.41854 	 0.56775 	55.41854 	 0.36097 	 
55.57509 	 0.54911 	55.57509 	 0.34774 	 
55.73164 	 0.54897 	55.73164 	 0.34357 	 
55.88819 	 0.55205 	55.88819 	 0.33919 	 
56.04474 	 0.56440 	56.04474 	 0.33752 	 
56.20129 	 0.57965 	56.20129 	 0.33681 	 
56.35784 	 0.59534 	56.35784 	 0.33615 	 
56.51439 	 0.61258 	56.51439 	 0.33551 	 
56.67094 	 0.63313 	56.67094 	 0.33520 	 
56.82749 	 0.65119 	56.82749 	 0.33159 	 
56.98404 	 0.67304 	56.98404 	 0.33130 	 
57.14059 	 0.69455 	57.14059 	 0.33332 	 
57.29714 	 0.72243 	57.29714 	 0.33914 	 
57.45368 	 0.75262 	57.45368 	 0.34692 	 
57.61023 	 0.78090 	57.61023 	 0.35632 	 
57.76678 	 0.79618 	57.76678 	 0.36017 	 
57.92333 	 0.80996 	57.92333 	 0.36354 	 
58.07988 	 0.81943 	58.07988 	 0.36758 	 
58.23643 	 0.82811 	58.23643 	 0.37122 	 
58.39298 	 0.83951 	58.39298 	 0.37733 	 
58.54953 	 0.84095 	58.54953 	 0.38035 	 
58.70608 	 0.84255 	58.70608 	 0.38464 	 
58.86263 	 0.83839 	58.86263 	 0.38740 	 
59.01918 	 0.82894 	59.01918 	 0.38848 	 
59.17573 	 0.81672 	59.17573 	 0.38946 	 
59.33228 	 0.80293 	59.33228 	 0.39021 	 
59.48883 	 0.78688 	59.48883 	 0.38889 	 
59.64538 	 0.77061 	59.64538 	 0.38842 	 
59.80193 	 0.75951 	59.80193 	 0.39083 	 
59.95848 	 0.74583 	59.95848 	 0.39085 	 
60.11503 	 0.73179 	60.11503 	 0.39148 	 
60.27158 	 0.71858 	60.27158 	 0.39250 	 
60.42813 	 0.70589 	60.42813 	 0.39218 	 
60.58468 	 0.69423 	60.58468 	 0.38978 	 
60.74123 	 0.68159 	60.74123 	 0.38802 	 
60.89777 	 0.66781 	60.89777 	 0.38336 	 
61.05432 	 0.65888 	61.05432 	 0.38018 	 
61.21087 	 0.65324 	61.21087 	 0.37892 	 
61.36742 	 0.64467 	61.36742 	 0.37506 	 
61.52397 	 0.63604 	61.52397 	 0.37032 	 
61.68052 	 0.62339 	61.68052 	 0.36245 	 
61.83707 	 0.61843 	61.83707 	 0.35832 	 
61.99362 	 0.62414 	61.99362 	 0.35996 	 
62.15017 	 0.63150 	62.15017 	 0.36101 	 
62.30672 	 0.63965 	62.30672 	 0.36194 	 
62.46327 	 0.65606 	62.46327 	 0.36677 	 
62.61982 	 0.67477 	62.61982 	 0.37237 	 
62.77637 	 0.68216 	62.77637 	 0.37142 	 
62.93292 	 0.67317 	62.93292 	 0.36160 	 
63.08947 	 0.66169 	63.08947 	 0.35152 	 
63.24602 	 0.65165 	63.24602 	 0.34428 	 
63.40257 	 0.64035 	63.40257 	 0.33817 	 
63.55912 	 0.63498 	63.55912 	 0.33601 	 
63.71567 	 0.63925 	63.71567 	 0.33900 	 
63.87222 	 0.64990 	63.87222 	 0.34456 	 
64.02877 	 0.66632 	64.02877 	 0.35283 	 
64.18532 	 0.68655 	64.18532 	 0.36292 	 
64.34187 	 0.70451 	64.34187 	 0.37153 	 
64.49841 	 0.72035 	64.49841 	 0.37832 	 
64.65496 	 0.72898 	64.65496 	 0.38237 	 
64.81151 	 0.72973 	64.81151 	 0.38433 	 
64.96806 	 0.72370 	64.96806 	 0.38469 	 
65.12461 	 0.71448 	65.12461 	 0.38479 	 
65.28116 	 0.69789 	65.28116 	 0.38458 	 
65.43771 	 0.67029 	65.43771 	 0.38068 	 
65.59426 	 0.64060 	65.59426 	 0.37854 	 
65.75081 	 0.61567 	65.75081 	 0.37924 	 
65.90736 	 0.59397 	65.90736 	 0.38214 	 
66.06391 	 0.57716 	66.06391 	 0.38578 	 
66.22046 	 0.56933 	66.22046 	 0.39194 	 
66.37701 	 0.56466 	66.37701 	 0.39690 	 
66.53356 	 0.55826 	66.53356 	 0.39747 	 
66.69011 	 0.55910 	66.69011 	 0.39960 	 
66.84666 	 0.56768 	66.84666 	 0.40321 	 
67.00321 	 0.57401 	67.00321 	 0.40423 	 
67.15976 	 0.57766 	67.15976 	 0.40132 	 
67.31631 	 0.57568 	67.31631 	 0.39374 	 
67.47286 	 0.57359 	67.47286 	 0.38620 	 
67.62941 	 0.56412 	67.62941 	 0.37518 	 
67.78596 	 0.55697 	67.78596 	 0.36542 	 
67.94250 	 0.55578 	67.94250 	 0.35834 	 
68.09905 	 0.55777 	68.09905 	 0.35045 	 
68.25560 	 0.57048 	68.25560 	 0.34766 	 
68.41215 	 0.58137 	68.41215 	 0.34419 	 
68.56870 	 0.58085 	68.56870 	 0.33609 	 
68.72525 	 0.58678 	68.72525 	 0.33030 	 
68.88180 	 0.58977 	68.88180 	 0.32374 	 
69.03835 	 0.57882 	69.03835 	 0.30975 	 
69.19490 	 0.58762 	69.19490 	 0.30476 	 
69.35145 	 0.60330 	69.35145 	 0.30369 	 
69.50800 	 0.63134 	69.50800 	 0.31047 	 
69.66455 	 0.65483 	69.66455 	 0.31692 	 
69.82110 	 0.67484 	69.82110 	 0.32007 	 
69.97765 	 0.69599 	69.97765 	 0.32337 	 
70.13420 	 0.72064 	70.13420 	 0.32890 	 
70.29075 	 0.74617 	70.29075 	 0.33565 	 
70.44730 	 0.76736 	70.44730 	 0.34214 	 
70.60385 	 0.78956 	70.60385 	 0.34958 	 
70.76040 	 0.81408 	70.76040 	 0.36150 	 
70.91695 	 0.83474 	70.91695 	 0.37067 	 
71.07350 	 0.84974 	71.07350 	 0.37804 	 
71.23005 	 0.85687 	71.23005 	 0.38229 	 
71.38659 	 0.85823 	71.38659 	 0.38457 	 
71.54314 	 0.85612 	71.54314 	 0.38718 	 
71.69969 	 0.84454 	71.69969 	 0.38706 	 
71.85624 	 0.82526 	71.85624 	 0.38413 	 
72.01279 	 0.80677 	72.01279 	 0.38235 	 
72.16934 	 0.78783 	72.16934 	 0.38175 	 
72.32589 	 0.76724 	72.32589 	 0.38000 	 
72.48244 	 0.74524 	72.48244 	 0.37644 	 
72.63899 	 0.72908 	72.63899 	 0.37584 	 
72.79554 	 0.71423 	72.79554 	 0.37361 	 
72.95209 	 0.70319 	72.95209 	 0.37275 	 
73.10864 	 0.69162 	73.10864 	 0.37047 	 
73.26519 	 0.68064 	73.26519 	 0.36671 	 
73.42174 	 0.67541 	73.42174 	 0.36461 	 
73.57829 	 0.67269 	73.57829 	 0.36163 	 
73.73484 	 0.67629 	73.73484 	 0.36028 	 
73.89139 	 0.68636 	73.89139 	 0.36135 	 
74.04794 	 0.69913 	74.04794 	 0.36434 	 
74.20449 	 0.71194 	74.20449 	 0.36528 	 
74.36104 	 0.72413 	74.36104 	 0.36606 	 
74.51759 	 0.74614 	74.51759 	 0.37119 	 
74.67414 	 0.77884 	74.67414 	 0.38105 	 
74.83068 	 0.80722 	74.83068 	 0.38940 	 
74.98723 	 0.82829 	74.98723 	 0.39255 	 
75.14378 	 0.85188 	75.14378 	 0.39720 	 
75.30033 	 0.87212 	75.30033 	 0.40075 	 
75.45688 	 0.89580 	75.45688 	 0.40701 	 
75.61343 	 0.91671 	75.61343 	 0.41603 	 
75.76998 	 0.93612 	75.76998 	 0.42501 	 
75.92653 	 0.94806 	75.92653 	 0.43069 	 
76.08308 	 0.95792 	76.08308 	 0.43578 	 
76.23963 	 0.96703 	76.23963 	 0.44118 	 
76.39618 	 0.97053 	76.39618 	 0.44554 	 
76.55273 	 0.97110 	76.55273 	 0.44952 	 
76.70928 	 0.95695 	76.70928 	 0.44818 	 
76.86583 	 0.93339 	76.86583 	 0.44287 	 
77.02238 	 0.90643 	77.02238 	 0.43743 	 
77.17893 	 0.87591 	77.17893 	 0.43145 	 
77.33548 	 0.85035 	77.33548 	 0.42920 	 
77.49203 	 0.81997 	77.49203 	 0.42408 	 
77.64858 	 0.79705 	77.64858 	 0.42488 	 
77.80513 	 0.77257 	77.80513 	 0.42375 	 
